model_number,Minit,M,Xc,logTeff,logL,logLspec,tau_Fe,beta_Fe,kap_Fe,T_Fe,r_Fe_R,Gamma_Fe,Y_Fe,tau_ratio,v_c,mach_max,tau_crit,t_th_zone,t_th_above,t_th_peak,t_th_top,nu_turn,FeCZ_ncells,tau_top,tau_bot,nu_th_zone,nu_th_above,nu_th_peak,nu_th_top
2443,21,20.8318,0,4.44005,5.1246,3.80405,1910.86,0.480925,1.14237,174054,0.938147,0.559375,1.08352,0.0249535,2.03214,0.0242794,76576.8,51908.9,60150.9,35636.7,8241.99,0.0873136,130,581.25,2791.9,0.264906,0.228608,0.385866,1.66841
2488,21,20.8317,0,4.38975,5.13727,3.81672,2931.51,0.472492,1.12871,173841,0.920257,0.569055,0.712386,0.0598568,3.22903,0.0381453,48975.3,132475,152600,88763,20125.5,0.0866685,123,873.28,4345.15,0.103801,0.090111,0.154918,0.683262
2521,21,20.8307,0,4.33837,5.15996,3.83943,4539.27,0.456845,1.10506,174159,0.894642,0.587044,0.46574,0.134049,4.80865,0.0564132,33862.7,373939,424713,233540,50773.3,0.0779256,128,1299.67,6956.22,0.0367733,0.0323771,0.0588806,0.270831
2583,21,20.7017,0,4.28766,5.20041,3.88259,6865.52,0.427346,1.0626,174652,0.855387,0.623458,0.315329,0.271815,6.79692,0.0779228,25258.1,1.12518e+06,1.25175e+06,642299,126563,0.063787,164,1795.48,11175,0.0122211,0.0109854,0.021409,0.108649
2619,21,20.5869,0,4.23691,5.21546,3.90005,10350.9,0.417156,1.04918,175405,0.814393,0.640836,0.213808,0.446139,7.53121,0.0861344,23201.1,2.83043e+06,3.13054e+06,1.54622e+06,300105,0.0456181,165,2622.7,17504.7,0.00485826,0.00439253,0.00889328,0.0458207
2642,21,20.5351,0,4.18678,5.22239,3.90808,15281.8,0.414607,1.04615,175916,0.770521,0.650908,0.148563,0.664684,7.63324,0.0875455,22991.1,6.49599e+06,7.1638e+06,3.40603e+06,667810,0.0316654,166,3801.96,27130.1,0.00211684,0.00191951,0.00403725,0.0205912
2662,21,20.5104,0,4.13452,5.22576,3.91197,22577.9,0.41538,1.04754,176293,0.720228,0.657643,0.104064,0.954423,7.40888,0.0854215,23656,1.42551e+07,1.57616e+07,7.334e+06,1.50646e+06,0.0215358,174,5659.61,40998.1,0.000964635,0.000872437,0.00187496,0.00912802
2682,21,20.5013,0,4.08332,5.22561,3.91201,32182.7,0.418628,1.0521,176381,0.668012,0.66056,0.0753179,1.29137,6.99363,0.0806825,24921.4,2.78961e+07,3.11076e+07,1.45619e+07,3.21148e+06,0.0148514,175,8289.84,60240.5,0.000492935,0.000442046,0.000944314,0.00428182
2705,21,20.4987,0,4.03155,5.22162,3.90807,45652.3,0.423804,1.05977,176971,0.612574,0.659373,0.0547725,1.72301,6.51952,0.0762033,26495.7,5.24433e+07,5.9021e+07,2.79386e+07,6.57767e+06,0.0104039,168,12018,85715.2,0.000262207,0.000232985,0.000492185,0.00209056
990,22,21.9971,0.75098,4.5944,4.72467,3.38049,478.63,0.705004,1.69062,172388,0.987136,0.312165,4.23461,0,,,,,,,,,,,,,,,
1171,22,21.9848,0.700763,4.58735,4.75574,3.41179,513.725,0.692414,1.6424,172613,0.985933,0.32593,3.95492,0,,,,,,,,,,,,,,,
1342,22,21.972,0.650733,4.58528,4.78604,3.44235,525.558,0.679647,1.59671,172714,0.985019,0.339955,3.87728,0,,,,,,,,,,,,,,,
1502,22,21.9587,0.600721,4.58247,4.81532,3.47189,539.286,0.666781,1.55375,172813,0.984016,0.354099,3.77598,0,,,,,,,,,,,,,,,
1647,22,21.9448,0.550657,4.57882,4.84368,3.50053,558.236,0.653793,1.51328,172947,0.98288,0.36838,3.64677,0,,,,,,,,,,,,,,,
1777,22,21.9306,0.500759,4.57429,4.87105,3.52817,585.529,0.640642,1.47526,173312,0.981569,0.38273,3.47404,0,,,,,,,,,,,,,,,
1895,22,21.9161,0.450731,4.56875,4.89769,3.55511,616.953,0.627438,1.4392,173476,0.980092,0.397266,3.29726,2.55558e-05,0.00462655,6.54713e-05,2.41414e+07,267.607,1157.82,1479.49,890.21,0.00138387,19,409.166,500.94,51.385,11.8766,9.29441,15.4469
1999,22,21.9013,0.400527,4.56211,4.92353,3.58124,653.703,0.614274,1.40511,173425,0.978418,0.41191,3.11618,0.000208523,0.0368869,0.000513833,3.13493e+06,867.435,1758.34,1810.85,890.907,0.00960265,48,367.442,631.12,15.8525,7.82043,7.59368,15.4348
2087,22,21.8865,0.350511,4.55427,4.94846,3.60646,702.659,0.601021,1.37298,173552,0.976463,0.426558,2.90142,0.000463369,0.0788775,0.00108264,1.51642e+06,1487.83,2473.52,2272.7,985.692,0.0176958,66,356.156,742.356,9.24232,5.55928,6.05051,13.9506
2161,22,21.872,0.300477,4.54505,4.97269,3.63099,765.492,0.587659,1.34243,173728,0.974165,0.441294,2.66542,0.000834822,0.134813,0.00182108,916952,2285.05,3449.33,2927.19,1164.28,0.0257668,76,361.612,861.123,6.01781,3.98657,4.69767,11.8107
2222,22,21.8579,0.250871,4.53439,4.99592,3.65449,849.648,0.574258,1.31373,174167,0.971438,0.455878,2.40225,0.00139295,0.20925,0.00278478,609962,3442.46,4828.64,3891.23,1386.18,0.0336635,88,366.876,994.12,3.99452,2.8478,3.53384,9.92008
2272,22,21.8443,0.200774,4.5219,5.01863,3.67747,940.773,0.561134,1.28621,173993,0.968331,0.470578,2.1648,0.00222436,0.31108,0.00407915,422942,5279.47,7003.49,5217.91,1724.02,0.0416511,103,381.845,1170.16,2.60461,1.96345,2.63535,7.97612
2311,22,21.8316,0.150873,4.50754,5.04064,3.69973,1067.25,0.547961,1.26002,173965,0.964534,0.485241,1.91286,0.00355279,0.451128,0.00582626,300398,8076.88,10310.1,7299.1,2233.21,0.0494873,110,406.826,1368.97,1.70251,1.33374,1.88393,6.15749
2343,22,21.8198,0.0992456,4.4908,5.0628,3.72213,1238.71,0.534248,1.23409,174037,0.959792,0.500414,1.65272,0.00580489,0.654336,0.00832125,213390,12606.9,15649.9,10698.4,3043.02,0.0575076,113,444.997,1630.96,1.09075,0.878662,1.28533,4.51887
2367,22,21.8099,0.0506397,4.4746,5.08342,3.74295,1435.15,0.521011,1.21035,174287,0.954635,0.514879,1.42983,0.00912976,0.913497,0.0114446,157195,19258.2,23398.7,15521.7,4140.41,0.0648923,117,489.576,1933.42,0.714031,0.587683,0.885919,3.32117
2391,22,21.8005,0.000805441,4.49549,5.11759,3.7773,1176.91,0.499017,1.17183,173920,0.955835,0.539528,1.74532,0.00832788,1.06276,0.0128084,141322,16870.9,19829.3,12105.8,2958.42,0.08095,138,374.904,1682.5,0.815072,0.693468,1.1359,4.64808
2652,22,21.7996,0,4.44527,5.17362,3.83335,1805.52,0.460797,1.11055,173781,0.937012,0.581756,1.14766,0.027139,2.42977,0.028413,66528.4,56922.1,64794.2,36467,7872.04,0.0984942,142,521.037,2727.4,0.241575,0.212226,0.37708,1.74681
2697,22,21.7995,0,4.39459,5.186,3.84573,2798.56,0.452177,1.09751,173751,0.918498,0.591549,0.749489,0.0648357,3.80488,0.0439886,43163.8,146436,165845,92319.3,19408.6,0.0960049,130,787.097,4264.62,0.0939042,0.0829147,0.14895,0.708499
2730,22,21.7985,0,4.34255,5.20644,3.8662,4329.03,0.437957,1.07685,173922,0.892614,0.608419,0.489226,0.140435,5.46604,0.0628784,30826,402238,451903,241854,49664.9,0.0834685,135,1187.19,6805.43,0.0341862,0.030429,0.0568565,0.276875
2793,22,21.6545,0,4.29213,5.24591,3.90855,6569.34,0.408184,1.03637,174897,0.8524,0.645522,0.328805,0.277347,7.49046,0.0842395,23686.4,1.22065e+06,1.34251e+06,668686,121854,0.0662755,177,1616.2,10972.4,0.0112653,0.0102428,0.0205642,0.112848
2830,22,21.5224,0,4.24023,5.2599,3.92518,10008.7,0.39897,1.02461,175492,0.809835,0.66312,0.222441,0.454096,8.17496,0.0917429,22041,3.16164e+06,3.45685e+06,1.63587e+06,295210,0.0465808,177,2390.96,17499.5,0.00434932,0.0039779,0.00840592,0.0465804
2854,22,21.4629,0,4.18796,5.26644,3.93293,15061.9,0.397058,1.02257,176039,0.763085,0.673705,0.152642,0.683629,8.20423,0.0924151,22032.3,7.37027e+06,8.04813e+06,3.71833e+06,677862,0.0317034,182,3519.3,27445.5,0.00186574,0.00170859,0.00369816,0.0202858
2873,22,21.4373,0,4.13754,5.26929,3.9363,21797.3,0.398306,1.02457,176451,0.714162,0.680289,0.108393,0.957999,7.92791,0.0898786,22753,1.55044e+07,1.6978e+07,7.68807e+06,1.47352e+06,0.0218304,188,5135.72,40819.7,0.000886906,0.000809932,0.00178861,0.00933209
2894,22,21.4278,0,4.0861,5.26896,3.93616,31192.3,0.401864,1.02953,176735,0.660939,0.683354,0.0782231,1.29764,7.45981,0.0846149,24037.7,3.09867e+07,3.41272e+07,1.52856e+07,3.14054e+06,0.0150445,181,7519.09,60072.3,0.000443771,0.000402933,0.000899602,0.00437854
2916,22,21.4252,0,4.03347,5.2646,3.93185,44164.1,0.407877,1.03773,176878,0.604783,0.682006,0.0573313,1.72441,6.93114,0.0796566,25611.1,5.75786e+07,6.40642e+07,2.92263e+07,6.48567e+06,0.0105293,174,10957.1,85537.9,0.000238821,0.000214644,0.0004705,0.00212021
994,23,22.9967,0.75095,4.60106,4.77367,3.41019,453.92,0.693043,1.64484,172675,0.987206,0.325207,4.46824,0,,,,,,,,,,,,,,,
1202,23,22.9824,0.700899,4.59404,4.80442,3.4412,482.57,0.680173,1.59837,172607,0.986039,0.339416,4.20624,0,,,,,,,,,,,,,,,
1399,23,22.9674,0.650856,4.59194,4.83449,3.47156,491.223,0.667092,1.55422,172460,0.985145,0.353931,4.14882,0,,,,,,,,,,,,,,,
1579,23,22.9518,0.600786,4.58907,4.86356,3.50092,517.584,0.653252,1.51269,173699,0.984014,0.36857,3.92133,0,,,,,,,,,,,,,,,
1747,23,22.9356,0.550704,4.58535,4.89167,3.52934,529.447,0.640097,1.47368,173287,0.982922,0.383347,3.83856,0,,,,,,,,,,,,,,,
1902,23,22.919,0.500931,4.58075,4.91871,3.55669,548.772,0.626856,1.43711,173097,0.981663,0.398137,3.70714,2.80077e-05,0.00570929,8.07326e-05,1.95936e+07,245.581,956.979,1184.9,711.398,0.00189668,21,363.245,456.299,55.9938,14.3692,11.6052,19.3295
2042,23,22.9019,0.450867,4.57512,4.94512,3.58343,584.593,0.61308,1.4023,173555,0.980109,0.413161,3.48912,0.000179182,0.0355535,0.000494578,3.26257e+06,718.866,1417.84,1453.67,698.976,0.010318,51,322.596,565.555,19.1287,9.69853,9.45952,19.6731
2164,23,22.8846,0.400824,4.56837,4.97065,3.60929,618.474,0.599595,1.36943,173422,0.978424,0.428234,3.30165,0.000381593,0.0740626,0.00101405,1.62077e+06,1177.74,1948.24,1779.88,770.502,0.0186913,68,313.132,655.688,11.6757,7.05814,7.7258,17.8468
2269,23,22.8672,0.350626,4.56037,4.99545,3.63441,669.251,0.585644,1.3382,173930,0.976388,0.44339,3.03947,0.000671242,0.12459,0.00168168,997034,1796.81,2668.03,2260.65,871.215,0.0269583,83,308.177,751.605,7.65299,5.15399,6.08277,15.7837
2355,23,22.85,0.300689,4.55098,5.01942,3.65872,722.22,0.572214,1.30864,173615,0.974117,0.458551,2.8236,0.00107749,0.191333,0.00254183,670282,2671.91,3706.1,2885.29,1034.19,0.0353073,93,313.443,865.8,5.14649,3.71037,4.7659,13.2964
2425,23,22.8332,0.250639,4.53999,5.04266,3.68227,800.218,0.558433,1.28054,173841,0.971332,0.473712,2.5515,0.00169853,0.280985,0.00367672,471124,4034.51,5284.49,3846.15,1249.99,0.0435096,101,320.696,999.76,3.40834,2.60214,3.57526,11.0009
2481,23,22.8172,0.200769,4.52728,5.06508,3.705,898.414,0.544772,1.25389,173987,0.96804,0.488779,2.27645,0.00264834,0.402296,0.00518568,339237,5853.13,7426.1,5267.36,1572.97,0.0516056,113,336.153,1156.25,2.34934,1.85171,2.6106,8.74206
2526,23,22.8021,0.150371,4.5124,5.0871,3.72731,1019.86,0.531214,1.22816,173805,0.964103,0.503981,2.01053,0.00414681,0.571439,0.00725556,245938,8984.58,11062.2,7420.76,2077.58,0.05975,118,362.098,1368.78,1.53051,1.24306,1.85304,6.61874
2561,23,22.7883,0.099955,4.49559,5.10857,3.74904,1190.43,0.517258,1.20347,174122,0.95923,0.519186,1.72549,0.00664665,0.808044,0.0100919,179102,14032.7,16887.4,10965.8,2854.63,0.0675883,129,398.664,1622.67,0.979922,0.814277,1.25399,4.81709
2588,23,22.7761,0.0496469,4.47824,5.12973,3.77043,1373.13,0.503539,1.17946,173924,0.95382,0.534525,1.49508,0.0104031,1.12761,0.0138729,131992,21892,25895.8,16015.4,4003.87,0.0754313,135,445.073,1940.25,0.62813,0.531012,0.858611,3.43442
2611,23,22.7653,0.000949999,4.49765,5.16171,3.80261,1149.38,0.482063,1.14391,173846,0.954762,0.558283,1.7878,0.00957797,1.29392,0.0152329,120002,19113,22096.2,12896.5,2983.21,0.0918676,140,351.187,1691.43,0.719459,0.622324,1.06626,4.60946
2692,23,22.7642,0,4.44626,5.21927,3.8602,1789.2,0.441517,1.08187,173814,0.934575,0.602869,1.16325,0.0314265,2.94082,0.0336717,56932.7,66733.6,74752.4,40512.1,8018.8,0.108906,137,483.091,2781.64,0.206058,0.183954,0.339429,1.71484
2740,23,22.7641,0,4.3955,5.23047,3.8714,2778.1,0.433356,1.07036,174013,0.91549,0.61204,0.755592,0.0728324,4.45357,0.0504846,38143.7,171160,191094,102428,19933.4,0.102882,141,736.801,4328.58,0.0803399,0.0719594,0.134251,0.689846
2770,23,22.7631,0,4.34457,5.25149,3.89244,4238.36,0.418656,1.04974,174064,0.88907,0.630046,0.500563,0.150964,6.2077,0.0698603,28075.2,458833,508913,263093,50079.9,0.0875287,142,1096.72,6803.8,0.0299695,0.0270203,0.0522666,0.274581
2824,23,22.6371,0,4.29434,5.28549,3.92884,6415.71,0.393294,1.01635,174751,0.849605,0.663343,0.339057,0.285145,8.08389,0.0894127,22499.8,1.34107e+06,1.46429e+06,707864,123219,0.0676223,179,1525.33,10912.1,0.0102537,0.00939089,0.019426,0.111598
2864,23,22.4806,0,4.24295,5.29983,3.94621,9726.87,0.383589,1.00445,175457,0.806169,0.682316,0.230359,0.460511,8.74899,0.0965964,21121.9,3.47757e+06,3.76815e+06,1.72195e+06,290581,0.0472572,184,2200.3,17369.5,0.00395419,0.00364926,0.0079857,0.0473224
2888,23,22.4087,0,4.19122,5.3066,3.95436,14524.4,0.381565,1.00236,176029,0.759009,0.693798,0.159027,0.684669,8.73973,0.0968137,21213.7,8.09856e+06,8.7684e+06,3.86478e+06,669838,0.0321783,188,3253.54,27244.3,0.00169795,0.00156824,0.00355803,0.0205288
2908,23,22.3742,0,4.13869,5.31,3.95844,21404.4,0.382586,1.00419,176686,0.706637,0.701621,0.111223,0.972302,8.40807,0.0936594,22014.1,1.72426e+07,1.87379e+07,8.25714e+06,1.49536e+06,0.0217869,192,4788.77,40949.7,0.000797502,0.000733858,0.00166535,0.00919574
2925,23,22.3596,0,4.0854,5.31073,3.95944,30826,0.385717,1.00841,176939,0.650042,0.706208,0.0799385,1.3267,7.9258,0.0889605,23235.2,3.48453e+07,3.80983e+07,1.66949e+07,3.25299e+06,0.0149197,185,7044.54,60546.5,0.000394629,0.000360934,0.000823661,0.00422718
2951,23,22.3554,0,4.03471,5.30848,3.95728,42932.4,0.390186,1.01454,177423,0.593866,0.706965,0.0593128,1.73585,7.39171,0.0834435,24732.8,6.24994e+07,6.90189e+07,3.10902e+07,6.51956e+06,0.0105945,183,10044.7,84851.5,0.000220018,0.000199235,0.000442293,0.00210919
2967,23,22.3471,0,3.98369,5.30216,3.95112,57964.4,0.397291,1.02357,176922,0.538746,0.703215,0.0456256,2.18964,6.8256,0.0776119,26472.1,1.06502e+08,1.19124e+08,5.43274e+07,1.26213e+07,0.00769252,186,14287.4,115001,0.000129114,0.000115434,0.000253113,0.00108951
996,24,23.9962,0.750915,4.60731,4.82005,3.43808,428.188,0.681529,1.60299,172534,0.987304,0.337961,4.74983,0,,,,,,,,,,,,,,,
1234,24,23.9797,0.700916,4.60033,4.85054,3.46887,454.064,0.668232,1.55805,172539,0.986147,0.352619,4.46396,0,,,,,,,,,,,,,,,
1454,24,23.9624,0.65098,4.59819,4.88029,3.49894,468.47,0.654533,1.51549,172924,0.985192,0.367574,4.3414,0,,,,,,,,,,,,,,,
1662,24,23.9443,0.60081,4.59526,4.90916,3.52814,481.876,0.640845,1.47531,172954,0.984162,0.382713,4.23132,0,,,,,,,,,,,,,,,
1853,24,23.9256,0.55099,4.5915,4.93687,3.55618,501.316,0.626944,1.43778,173402,0.982988,0.397856,4.04948,2.12916e-05,0.00474998,6.71418e-05,2.35452e+07,186.723,773.091,982.906,586.368,0.00173663,19,330.205,410.97,73.6437,17.787,13.9901,23.4511
2022,24,23.9063,0.50099,4.5868,4.96377,3.58343,521.536,0.613195,1.40228,173336,0.981692,0.413161,3.8949,0.000144247,0.0320726,0.000446889,3.61558e+06,575.373,1144.05,1165.12,568.681,0.0103463,47,291.321,510.323,23.8993,12.0195,11.8022,24.1805
2175,24,23.8864,0.450811,4.58105,4.98998,3.61001,551.933,0.599187,1.36852,173459,0.980155,0.428662,3.69379,0.000308591,0.067183,0.000920352,1.78856e+06,967.383,1581.09,1421.46,613.706,0.0189387,63,278.91,591.243,14.2146,8.69716,9.67386,22.4065
2309,24,23.8664,0.400909,4.5742,5.01521,3.6356,591.852,0.584921,1.33673,174031,0.978368,0.444118,3.42948,0.000533926,0.112259,0.00151548,1.10849e+06,1428.69,2112.33,1774.6,683.64,0.0273535,76,272.592,667.822,9.62489,6.50987,7.74879,20.1144
2421,24,23.8462,0.350841,4.56607,5.03972,3.66048,634.942,0.570973,1.30652,173971,0.976358,0.459665,3.20012,0.000846281,0.17143,0.00227602,750274,2079.21,2861.68,2235.03,782.463,0.0358868,87,270.466,763.228,6.61355,4.80522,6.15249,17.574
2517,24,23.8262,0.300893,4.5565,5.06348,3.68461,685.2,0.557231,1.27777,173588,0.974046,0.475235,2.97332,0.00129029,0.249959,0.00326823,531042,2982.49,3913.19,2861.59,930.704,0.0445381,102,274.834,865.581,4.61057,3.51401,4.80536,14.7748
2596,24,23.8066,0.250765,4.54527,5.08655,3.70803,760.68,0.543083,1.25037,173781,0.971186,0.490817,2.68355,0.00197058,0.354854,0.00457264,386019,4350.04,5498.53,3838.55,1148.49,0.0529029,112,285.248,988.435,3.16112,2.50085,3.58234,11.9731
2658,24,23.7878,0.200825,4.53227,5.10883,3.73066,861.753,0.528817,1.22433,174212,0.967731,0.506297,2.37114,0.00303186,0.496978,0.00630371,284232,6498.02,7962.18,5341.09,1464.15,0.0610362,123,301.226,1154.06,2.11618,1.72704,2.57457,9.39177
2707,24,23.77,0.150381,4.51701,5.13066,3.7528,977.719,0.514942,1.19921,173984,0.963688,0.521855,2.08995,0.00467741,0.695675,0.00868948,209030,9819.94,11769.5,7553.56,1949.59,0.0693663,130,325.437,1352.63,1.40031,1.16835,1.82046,7.05325
2745,24,23.7541,0.100742,4.50004,5.15161,3.77406,1137.28,0.501132,1.17544,173959,0.958767,0.537162,1.80703,0.00736342,0.96832,0.0119009,154450,15155.7,17875.1,11133.8,2719.34,0.0773245,134,362.343,1594.54,0.907313,0.769283,1.23506,5.05674
2775,24,23.7397,0.0497712,4.48184,5.17287,3.79557,1321.23,0.487077,1.15164,173586,0.953035,0.553015,1.56155,0.0115797,1.34769,0.0162981,114099,24161.6,28023.1,16555.7,3861.43,0.0853775,144,405.586,1923.54,0.569125,0.490702,0.83059,3.56111
2802,24,23.7269,0.000844807,4.50101,5.20523,3.82817,1110.81,0.464414,1.1161,173789,0.953777,0.577726,1.85055,0.0106082,1.53338,0.0177828,104713,21030.9,23935.6,13521.4,2904.76,0.102243,154,320.582,1680.21,0.653847,0.574498,1.01698,4.73395
2868,24,23.7257,0,4.45095,5.26099,3.88395,1706.23,0.423906,1.05681,173882,0.933594,0.622013,1.21499,0.0332606,3.36672,0.0377713,51298.8,71286.2,79032.8,41463.4,7746.61,0.118537,150,441.647,2702.84,0.192898,0.173991,0.331642,1.7751
2913,24,23.7256,0,4.40059,5.27121,3.89417,2604.11,0.417118,1.04657,173284,0.914856,0.630651,0.808106,0.0743458,4.98882,0.0554294,35027,183323,202373,101892,19049.9,0.110937,143,670.707,4224.92,0.0750096,0.0679488,0.134957,0.721842
2944,24,23.7249,0,4.35038,5.28599,3.90896,3995.84,0.406481,1.03274,173778,0.889806,0.643878,0.531124,0.148845,6.62797,0.0736539,26845.7,467220,513837,255650,46617.7,0.0921504,152,1001.63,6564.85,0.0294315,0.0267614,0.0537882,0.294974
3016,24,23.5559,0,4.30014,5.32733,3.95341,6033.58,0.374761,0.992245,174535,0.847138,0.685292,0.361739,0.284078,8.8253,0.0955698,21239.2,1.43323e+06,1.54798e+06,717076,114753,0.0706176,192,1343.04,10545.6,0.00959442,0.00888318,0.0191765,0.119831
3054,24,23.3906,0,4.2483,5.33895,3.96809,9218.84,0.367109,0.983531,175409,0.803587,0.70263,0.243843,0.456099,9.38713,0.101722,20212.4,3.67843e+06,3.95558e+06,1.74454e+06,277145,0.0487956,199,1989.47,16814.7,0.00373827,0.00347635,0.00788228,0.0496166
3078,24,23.3169,0,4.19633,5.34447,3.97498,13860.5,0.366011,0.982981,176368,0.756061,0.713465,0.166543,0.678152,9.29931,0.101228,20438.6,8.41636e+06,9.05667e+06,3.92531e+06,640302,0.0330217,208,2955.07,26222.9,0.00163384,0.00151833,0.00350316,0.0214758
3097,24,23.2848,0,4.14566,5.34699,3.97809,20179.6,0.367881,0.985738,176958,0.705669,0.720619,0.118105,0.950285,8.92401,0.0978763,21235.3,1.77049e+07,1.9093e+07,8.13557e+06,1.38807e+06,0.0226881,209,4297.09,39764.8,0.000776675,0.000720211,0.00169023,0.00990658
3118,24,23.273,0,4.09428,5.34679,3.97812,28533.4,0.372043,0.990881,176843,0.65225,0.724424,0.0863736,1.26882,8.37139,0.0919603,22488.1,3.434e+07,3.72721e+07,1.58597e+07,2.93203e+06,0.0157024,199,6239.89,57612.6,0.000400436,0.000368935,0.000867038,0.00468992
3140,24,23.2698,0,4.04423,5.34332,3.97471,39628.5,0.377685,0.998263,177191,0.598092,0.724107,0.0642108,1.65824,7.80674,0.0868998,23898,6.12318e+07,6.71015e+07,2.91998e+07,5.86974e+06,0.011213,193,8950.06,80347.2,0.000224573,0.000204928,0.000470927,0.00234269
1000,25,24.9958,0.750921,4.61325,4.86401,3.46432,409.814,0.670036,1.56464,172991,0.987355,0.350417,4.95689,0,,,,,,,,,,,,,,,
1266,25,24.9768,0.700923,4.60625,4.89426,3.49491,434.529,0.656437,1.52113,172808,0.986192,0.36553,4.68066,0,,,,,,,,,,,,,,,
1512,25,24.957,0.651,4.60407,4.92375,3.52474,443.592,0.642466,1.47992,172942,0.985276,0.380916,4.57991,0,,,,,,,,,,,,,,,
1745,25,24.9362,0.600794,4.60108,4.95238,3.55373,455.033,0.628387,1.44101,172979,0.984253,0.396503,4.46043,9.17807e-06,0.00224708,3.17371e-05,4.95783e+07,120.258,624.344,809.886,504.086,0.000904388,15,310.24,366.636,114.346,22.0247,16.9789,27.279
1963,25,24.9148,0.550967,4.59724,4.97982,3.58154,482.196,0.613864,1.40471,173883,0.982979,0.412079,4.21672,0.000114152,0.0274045,0.000381667,4.22415e+06,454.184,929.694,978.758,475.51,0.00972995,44,268.541,455.699,30.2762,14.7909,14.0494,28.9184
2166,25,24.8926,0.500841,4.59245,5.00651,3.60862,496.388,0.600015,1.37026,173312,0.98172,0.427836,4.10531,0.000244614,0.0590913,0.000810524,2.02927e+06,768.228,1265.7,1147.65,497.47,0.0185432,68,251.653,531.57,17.8996,10.8643,11.9819,27.6418
2346,25,24.8698,0.45077,4.58661,5.03243,3.63493,529.269,0.585396,1.33757,173872,0.980123,0.443713,3.84669,0.000424724,0.0997435,0.00134615,1.24615e+06,1165.01,1709.49,1416.66,544.482,0.0272376,80,243.344,601.573,11.8033,8.04391,9.70665,25.2552
2504,25,24.8467,0.400819,4.57963,5.05743,3.66034,557.595,0.571264,1.30667,173642,0.978419,0.459578,3.64133,0.000660009,0.152139,0.00201752,844829,1656.06,2266.51,1733.87,610.449,0.0360304,94,238.584,674.431,8.30345,6.06704,7.93082,22.526
2640,25,24.8235,0.350884,4.57137,5.08163,3.68495,600.859,0.556924,1.27736,173736,0.976356,0.475456,3.38069,0.000997311,0.220474,0.00288119,602479,2313.54,3029.53,2201.44,715.991,0.0447403,105,241.158,755.212,5.94371,4.53899,6.24636,19.2055
2750,25,24.8003,0.300697,4.56156,5.10529,3.70902,661.995,0.542342,1.24924,173982,0.97384,0.491486,3.085,0.00149974,0.31083,0.00400489,441407,3330.28,4188.62,2906.06,858.342,0.0532935,111,245.878,861.1,4.12908,3.28294,4.73184,16.0204
2836,25,24.7779,0.250973,4.5502,5.12796,3.73208,726.665,0.528235,1.22271,173805,0.971022,0.50728,2.80746,0.00221504,0.431117,0.00546528,328059,4798.75,5865.94,3850.22,1067.18,0.0619084,122,256.378,986.441,2.86553,2.34421,3.57148,12.8853
2907,25,24.7559,0.200285,4.5367,5.15033,3.75483,823.026,0.513608,1.19694,174027,0.967453,0.523302,2.48312,0.00337419,0.597811,0.00746281,243918,7039.89,8415.02,5390.41,1375.13,0.0703707,128,271.687,1136.55,1.95329,1.6341,2.55101,9.99977
2961,25,24.7353,0.149949,4.52112,5.17195,3.77681,945.67,0.499174,1.17236,174121,0.963173,0.539172,2.16511,0.00521221,0.827542,0.0101615,181434,10820.7,12696.2,7782.56,1875.51,0.0786234,131,298.492,1349.36,1.27081,1.08308,1.7669,7.33187
3002,25,24.7169,0.10029,4.50363,5.19265,3.79784,1102.06,0.485101,1.14914,174095,0.95807,0.55471,1.86382,0.00816801,1.14408,0.01384,134924,16760.2,19429.3,11558.6,2669.15,0.0865909,142,336.555,1589.22,0.820456,0.707744,1.18967,5.15181
3034,25,24.7002,0.0495396,4.48502,5.21376,3.81924,1290.75,0.470545,1.12579,173929,0.952035,0.570877,1.59719,0.0128828,1.58423,0.0188354,100192,26691.1,30472.7,17457.1,3781.6,0.0945595,150,374.432,1914.34,0.515189,0.451255,0.787702,3.63629
3065,25,24.6855,0.000871297,4.50296,5.24539,3.85113,1088.47,0.448222,1.09145,173622,0.952609,0.595644,1.89679,0.0118315,1.79808,0.0205294,91997.7,23837.2,26780.3,14450.9,2943.14,0.112117,158,302,1682.1,0.576871,0.513473,0.951568,4.67221
3398,25,24.6841,0,4.4512,5.30535,3.91111,1692.37,0.403516,1.02863,173684,0.930417,0.644499,1.23238,0.0385146,4.06959,0.0445737,43940.9,84889.6,92918.9,46881.1,8029.29,0.129437,167,410.271,2720.09,0.161987,0.147989,0.293316,1.7126
