model_number,Minit,M,Xc,logTeff,logL,logLspec,tau_Fe,beta_Fe,kap_Fe,T_Fe,r_Fe_R,Gamma_Fe,Y_Fe,tau_ratio,v_c,mach_max,tau_crit,t_th_zone,t_th_above,t_th_peak,t_th_top,nu_turn,FeCZ_ncells,tau_top,tau_bot,nu_th_zone,nu_th_above,nu_th_peak,nu_th_top
1429,15,14.9338,0.264768,4.43237,4.53207,3.35608,2514.19,0.557197,3.19635,181100,0.965351,0.557937,0.809356,0.138171,7.29543,0.093258,18196.2,28808.2,30805.8,12225.1,1997.67,0.887371,174,554.169,4597.86,0.477329,0.446376,1.12482,6.88351
1454,15,14.9279,0.212965,4.42025,4.55717,3.38135,2788.86,0.54386,3.1192,180662,0.961682,0.577087,0.73733,0.16775,8.22536,0.104062,16625.1,40192,42742.8,16425.3,2550.75,0.832269,181,592.379,5193.59,0.342132,0.321715,0.837184,5.39095
1474,15,14.9206,0.164847,4.40727,4.57952,3.40391,3108.31,0.53201,3.05327,180292,0.957676,0.59501,0.665855,0.197964,8.93552,0.118414,15701.3,56476.5,59773.3,22126.7,3296.76,0.752835,184,640.282,5968.27,0.243481,0.230052,0.621467,4.17106
1586,15,14.8547,0.114739,4.39102,4.59929,3.42561,3600.88,0.520156,2.99417,180411,0.952381,0.613388,0.578004,0.249806,9.97965,0.12507,14414.7,83948.3,88516.7,31891.4,4568.43,0.680389,187,720.73,7049.64,0.163803,0.155349,0.431181,3.01
1679,15,14.7903,0.0644338,4.37377,4.61911,3.44731,4203.79,0.509044,2.93916,180395,0.946193,0.632971,0.499757,0.307153,10.7542,0.133999,13686.3,128519,134891,46658.1,6372.41,0.589977,190,810.128,8457.49,0.106996,0.101941,0.294718,2.1579
1747,15,14.7294,0.0149953,4.36593,4.6418,3.47179,4530.31,0.494919,2.87315,180589,0.941407,0.654638,0.467416,0.340914,11.3946,0.140542,13288.7,167920,175583,58871.4,7662.93,0.539299,192,844.282,9219.27,0.0818902,0.0783163,0.233577,1.79448
1842,15,14.7114,0.000985008,4.39365,4.66625,3.49677,3443.44,0.47714,2.78404,179736,0.946259,0.67189,0.610041,0.257247,11.7102,0.138515,13385.7,111357,116183,38567.9,4825.99,0.647562,199,631.47,6924.82,0.123486,0.118357,0.35654,2.84936
2219,15,14.7077,0,4.34286,4.71334,3.54398,5564.46,0.454541,2.69041,180502,0.925134,0.723851,0.392197,0.445386,13.0887,0.155079,12493.6,366010,378952,115154,12942.7,0.403589,192,930.956,12117.6,0.03757,0.0362868,0.119414,1.06245
2246,15,14.7066,0,4.29205,4.71532,3.54599,9043.27,0.463351,2.73508,181423,0.904963,0.739282,0.250865,0.707929,12.5944,0.15227,12774.3,962838,994324,283672,31486.6,0.256577,193,1443.37,21216.8,0.0142817,0.0138295,0.0484749,0.436725
2272,15,14.7059,0,4.24024,4.71691,3.5476,14807.1,0.473569,2.7873,182496,0.879732,0.756199,0.160411,1.1012,11.7371,0.144973,13446.3,2.43522e+06,2.51328e+06,696091,78064.6,0.158935,194,2273.47,36352,0.00564672,0.00547133,0.0197546,0.176149
2296,15,14.7054,0,4.18905,4.71275,3.54346,24024.8,0.486744,2.85422,183631,0.850894,0.766996,0.104074,1.66573,10.6684,0.134459,14423,5.8214e+06,6.0068e+06,1.62797e+06,185400,0.0993921,203,3540.95,61598.9,0.00236214,0.00228923,0.00844672,0.0741692
2322,15,14.705,0,4.1377,4.70505,3.53577,37891.5,0.501191,2.92688,184301,0.818434,0.772718,0.0689563,2.41793,9.54238,0.122288,15671.1,1.29291e+07,1.33639e+07,3.61303e+06,434745,0.0625263,213,5538.32,100932,0.00106357,0.00102897,0.00380595,0.03163
2347,15,14.7048,0,4.08639,4.69859,3.52932,59071.6,0.512963,2.99001,185329,0.780165,0.777745,0.0461425,3.45677,8.54426,0.111562,17088.7,2.77417e+07,2.87244e+07,7.89053e+06,982697,0.0396799,213,8422.34,159354,0.000495679,0.000478721,0.00174272,0.0139931
2366,15,14.7046,0,4.03432,4.70067,3.5314,88291.1,0.519486,3.02369,185389,0.733681,0.79029,0.0322491,4.7199,7.70093,0.101406,18706.1,5.84503e+07,6.06976e+07,1.67903e+07,2.24726e+06,0.0252177,213,12707.6,243786,0.000235259,0.000226549,0.000818985,0.00611899
2384,15,14.7041,0,3.98278,4.70524,3.53598,129133,0.52282,3.04298,185898,0.680619,0.803773,0.0230246,6.31358,6.99427,0.0925229,20453.2,1.15184e+08,1.20112e+08,3.45599e+07,4.92725e+06,0.016438,213,18628.6,355394,0.000119382,0.000114485,0.000397888,0.0027908
2401,15,14.7034,0,3.93164,4.70785,3.53861,182897,0.526003,3.06078,186196,0.625142,0.81338,0.0169194,8.19644,6.36818,0.0845281,22314.2,2.16188e+08,2.26617e+08,6.73429e+07,1.04286e+07,0.0110554,219,26976.1,504177,6.36066e-05,6.06795e-05,0.000204193,0.00131858
2418,15,14.7024,0,3.87962,4.71049,3.54128,257425,0.528261,3.07382,186516,0.56748,0.821879,0.0126176,10.5718,5.80789,0.0771674,24350.3,3.83222e+08,4.05413e+08,1.29865e+08,2.21902e+07,0.00754408,222,39288.1,689100,3.58825e-05,3.39185e-05,0.000105887,0.000619688
2436,15,14.7011,0,3.82941,4.71551,3.54633,348777,0.528563,3.07578,186627,0.511983,0.832034,0.00973572,13.2008,5.3493,0.0708958,26420.9,6.51382e+08,6.96577e+08,2.38282e+08,4.51947e+07,0.00530534,227,55314.1,922724,2.11105e-05,1.97408e-05,5.77089e-05,0.000304261
2461,15,14.6989,1.67916e-28,3.77786,4.72453,3.55542,465565,0.525982,3.06355,187152,0.452115,0.846254,0.00766862,16.3289,4.98415,0.0656185,28511.8,1.0537e+09,1.14621e+09,4.30112e+08,9.25102e+07,0.00382123,231,77758.8,1.19161e+06,1.30502e-05,1.19969e-05,3.19707e-05,0.000148643
2517,15,14.6874,0,3.82996,4.76834,3.59958,318035,0.502192,2.93799,185934,0.485365,0.898426,0.0110721,12.3109,5.77694,0.0737307,25833.6,6.52704e+08,6.97642e+08,2.38562e+08,4.49375e+07,0.00540571,251,48604.1,854541,2.10677e-05,1.97107e-05,5.76412e-05,0.000306003
2536,15,14.6846,0,3.8805,4.77584,3.60715,232508,0.495162,2.90285,185753,0.534911,0.903295,0.0145838,9.77626,6.36366,0.0808128,23783,3.97977e+08,4.20051e+08,1.33167e+08,2.20734e+07,0.00758508,252,33368.6,639589,3.45522e-05,3.27365e-05,0.000103261,0.000622966
2553,15,14.682,0,3.93271,4.78049,3.61188,166947,0.488566,2.87028,185527,0.589925,0.902937,0.0195008,7.64693,7.02295,0.0887838,21831.8,2.33278e+08,2.44003e+08,7.19355e+07,1.07245e+07,0.0108872,245,23041.6,470668,5.89467e-05,5.63558e-05,0.000191157,0.0012822
2570,15,14.679,0,3.98529,4.7826,3.61408,117051,0.482231,2.8388,185097,0.647365,0.897568,0.0265587,5.85193,7.76035,0.0976454,20002.1,1.29904e+08,1.34927e+08,3.74159e+07,5.0228e+06,0.0159671,234,15591.3,335722,0.000105855,0.000101914,0.000367518,0.00273771
2589,15,14.6749,0,4.03658,4.78101,3.61262,82541.5,0.476047,2.81082,185419,0.700899,0.885729,0.0360548,4.50208,8.56749,0.107444,18334.1,6.8616e+07,7.09733e+07,1.92717e+07,2.35734e+06,0.0238535,229,10738.2,232277,0.000200405,0.000193749,0.000713534,0.00583326
2620,15,14.6313,0,3.98582,4.78431,3.6172,116088,0.480457,2.83046,185099,0.646058,0.901387,0.0267953,5.90304,7.92008,0.101708,19665.9,1.2955e+08,1.34609e+08,3.7253e+07,5.05914e+06,0.0162639,284,15620.6,333179,0.000106144,0.000102155,0.000369124,0.00271805
2647,15,14.557,0,3.93438,4.79213,3.62724,161154,0.480243,2.83021,185340,0.582865,0.922374,0.0203778,7.58182,7.33084,0.0942519,21255.3,2.29392e+08,2.39826e+08,7.10637e+07,1.04339e+07,0.011228,297,21803.7,455458,5.99453e-05,5.73373e-05,0.000193502,0.00131791
2672,15,14.4867,0,3.88229,4.7965,3.63371,219123,0.480981,2.83428,185544,0.521037,0.937563,0.0157056,9.5364,6.77173,0.0871028,22977.5,3.90798e+08,4.12409e+08,1.30563e+08,2.16109e+07,0.00791189,300,31003,611945,3.51869e-05,3.33431e-05,0.000105321,0.000636298
2696,15,14.4248,0,3.83213,4.79813,3.6372,293114,0.482334,2.84136,185796,0.464947,0.947503,0.0123509,11.8224,6.2595,0.0804719,24793.1,6.35309e+08,6.78417e+08,2.31009e+08,4.3107e+07,0.00574036,295,43367.2,797373,2.16445e-05,2.02692e-05,5.95258e-05,0.000318996
2723,15,14.3721,0,3.78086,4.79765,3.63831,385861,0.48408,2.85073,186228,0.410226,0.953051,0.00979117,14.428,5.78334,0.0741647,26743.9,9.78849e+08,1.06393e+09,3.98368e+08,8.50852e+07,0.0042329,262,60528.5,1.01632e+06,1.40481e-05,1.29247e-05,3.45183e-05,0.000161614
2753,15,14.3316,0,3.72934,4.79517,3.63706,498826,0.486674,2.86249,185978,0.359167,0.954224,0.007995,17.4435,5.38143,0.0686788,28596.7,1.46591e+09,1.63493e+09,6.68517e+08,1.69019e+08,0.00321379,231,86264.8,1.27991e+06,9.38053e-06,8.41077e-06,2.05694e-05,8.13575e-05
2783,15,14.3051,0,3.67851,4.79025,3.63294,638344,0.489811,2.87704,185792,0.312834,0.950023,0.00662873,21.0006,5.03185,0.0640138,30396.5,2.11872e+09,2.43944e+09,1.09351e+09,3.20718e+08,0.00250413,246,121505,1.58508e+06,6.49024e-06,5.63695e-06,1.25751e-05,4.28756e-05
2812,15,14.2898,0,3.62738,4.78086,3.62402,827717,0.493866,2.89781,186209,0.270498,0.937415,0.00548042,25.6968,4.71068,0.0599529,32210.9,2.98745e+09,3.59236e+09,1.77451e+09,6.04907e+08,0.00198411,269,182566,1.94969e+06,4.60292e-06,3.82785e-06,7.74916e-06,2.27324e-05
2857,15,14.2774,0,3.57723,4.74888,3.59241,1.36979e+06,0.506673,2.96221,186575,0.249545,0.890185,0.00401796,38.8225,4.19166,0.0535495,35283.3,5.26736e+09,6.55489e+09,3.62328e+09,1.28752e+09,0.00137558,338,411709,2.90684e+06,2.6106e-06,2.09782e-06,3.79518e-06,1.06802e-05
925,16,15.9978,0.714967,4.50496,4.35398,3.1481,1381.49,0.660488,3.90869,183156,0.98295,0.422651,1.44788,0.0312666,2.30362,0.031762,44184.1,3437.54,3857.24,1879.95,419.703,0.99785,121,381.219,2291.77,4.00024,3.56498,7.31457,32.7636
1050,16,15.9878,0.664877,4.49573,4.38459,3.17898,1486.33,0.646966,3.79586,182599,0.981333,0.440702,1.35269,0.0387335,2.75809,0.0376555,38373.2,4616.79,5127.17,2393.58,510.379,1.00747,153,396.04,2532.38,2.97847,2.68198,5.74495,26.9427
1156,16,15.9776,0.614585,4.49125,4.41604,3.21071,1543.7,0.631885,3.68243,182446,0.979935,0.459934,1.30666,0.044454,3.17799,0.042974,34725.7,5538.13,6120.93,2838.08,582.801,1.01506,152,400.881,2614.23,2.48296,2.24655,4.84518,23.5946
1248,16,15.9674,0.564883,4.48704,4.44637,3.24132,1586.31,0.61716,3.57512,182067,0.978531,0.479133,1.27235,0.0502295,3.6342,0.0486048,31581.3,6802.19,7443.43,3310.19,641.237,1.02138,159,394.027,2743.71,2.02155,1.8474,4.15413,21.4445
1330,16,15.9569,0.514537,4.48227,4.4762,3.27143,1644.12,0.601897,3.47163,181842,0.976946,0.498669,1.22849,0.0572299,4.15438,0.0550082,28728.3,8367.06,9090.93,3921.45,723.87,1.02136,157,394.519,2909.42,1.64347,1.51261,3.50661,18.9965
1400,16,15.9466,0.464958,4.47681,4.50474,3.30026,1703.53,0.58744,3.37455,181272,0.975242,0.51799,1.18896,0.0653872,4.74733,0.0621329,26053,10283.1,11118.3,4655.32,835.199,1.02037,155,401.407,3055.66,1.33724,1.23679,2.95382,16.4643
1463,16,15.9363,0.414402,4.47025,4.53288,3.32867,1791.12,0.572344,3.28079,180934,0.973235,0.537654,1.13338,0.0759715,5.43801,0.0703509,23576.3,12916.6,13887.5,5678.24,970.901,1.01016,161,407.969,3239.74,1.0646,0.990169,2.4217,14.1631
1516,16,15.9263,0.364482,4.46265,4.55971,3.35577,1886.66,0.558263,3.19326,180253,0.971031,0.557004,1.07967,0.0885534,6.2158,0.0795467,21305.3,16823.1,17972.5,6969.29,1149.37,0.994746,179,419.161,3514.64,0.817387,0.765114,1.97308,11.964
1560,16,15.9168,0.314186,4.45367,4.58587,3.38219,2026.9,0.543607,3.10997,179913,0.96839,0.576499,1.00796,0.105092,7.09414,0.0896745,19286.8,21896.5,23307,8853.6,1410.47,0.964769,174,440.502,3804.4,0.628,0.589995,1.55315,9.74922
1596,16,15.9079,0.26439,4.44332,4.61081,3.40738,2192.63,0.529471,3.03266,179564,0.965391,0.595736,0.930113,0.125069,8.0462,0.100504,17531.4,29508.2,31251.3,11412,1743.03,0.921773,174,462.486,4206.47,0.466005,0.440014,1.20496,7.88912
1626,16,15.8998,0.21414,4.43123,4.63504,3.43183,2434.71,0.515332,2.96035,179411,0.96171,0.615206,0.841668,0.151856,9.06254,0.111924,16033,40796.5,43062.3,15379.7,2265.83,0.861769,183,501.955,4714.39,0.337063,0.319328,0.894099,6.06887
1651,16,15.8925,0.163431,4.41715,4.65864,3.45563,2790.43,0.501088,2.89336,179586,0.957103,0.635154,0.743191,0.188297,10.0929,0.123303,14819.3,60741.4,63750.9,21866.4,3009.46,0.782751,188,548.266,5469.63,0.226386,0.215699,0.628865,4.56925
1700,16,15.8587,0.114988,4.40149,4.67924,3.47715,3231.39,0.488306,2.83669,179933,0.951795,0.654355,0.644943,0.232498,11.0372,0.134621,13898.6,88353,92452.7,31533.9,4099.66,0.693541,187,609.134,6391.87,0.155637,0.148735,0.43607,3.35418
1813,16,15.7744,0.0645565,4.38322,4.69858,3.49881,3787.71,0.477581,2.78475,179589,0.945246,0.675215,0.557391,0.287521,11.8887,0.144095,13173.7,138262,144156,46819.1,5894.22,0.596728,200,696.443,7763.16,0.0994562,0.0953896,0.293705,2.33296
1898,16,15.6944,0.0146466,4.37414,4.72089,3.52332,4142.03,0.462744,2.72199,179957,0.939823,0.69832,0.513844,0.324108,12.6031,0.151111,12779.8,186651,193866,61002,7214.41,0.537874,210,728.749,8633.27,0.0736721,0.0709305,0.225419,1.90604
1997,16,15.6717,0.000976986,4.40133,4.74405,3.54712,3151.67,0.445438,2.63804,178767,0.944718,0.714901,0.673045,0.2467,13.0136,0.149386,12775.3,124637,129257,40229.5,4619.6,0.64771,211,551.117,6529.05,0.110328,0.106385,0.341814,2.97666
2356,16,15.6679,0,4.35073,4.79442,3.59759,5078.3,0.420248,2.54154,179652,0.922271,0.773635,0.433385,0.424032,14.5125,0.166554,11976.2,418693,431027,122223,12334.8,0.39747,219,797.045,11307.9,0.0328427,0.0319028,0.112507,1.11482
2384,16,15.6664,0,4.29897,4.80199,3.6052,8420.51,0.426132,2.57428,181046,0.899554,0.797446,0.273142,0.682778,13.95,0.163365,12332.7,1.13534e+06,1.16642e+06,315932,31081.5,0.246505,224,1244.6,20153.2,0.0121118,0.011789,0.0435251,0.442417
2409,16,15.6654,0,4.24887,4.80308,3.60632,13476.7,0.438015,2.6269,181622,0.874384,0.815859,0.179655,1.03563,12.947,0.15512,13013,2.75865e+06,2.83283e+06,738915,74178.4,0.155999,225,1920.7,34315,0.00498467,0.00485415,0.0186097,0.185377
2436,16,15.6647,0,4.19762,4.80073,3.60398,21821.1,0.450926,2.68955,183131,0.844107,0.830831,0.11585,1.55547,11.7337,0.143298,14028.7,6.50025e+06,6.67706e+06,1.71925e+06,176807,0.0971344,229,2987.14,57498.8,0.00211546,0.00205944,0.00799825,0.0777739
2465,16,15.6641,6.38927e-28,4.14529,4.80178,3.60505,34585.6,0.462134,2.74105,183609,0.807015,0.848825,0.0773587,2.27578,10.6103,0.132408,15197.3,1.50059e+07,1.543e+07,3.93064e+06,424045,0.0605096,230,4624.16,94821.2,0.00091637,0.000891186,0.00349841,0.0324281
2484,16,15.6636,0,4.09526,4.8163,3.61959,52203.7,0.463599,2.74997,184217,0.76053,0.880568,0.0541338,3.16929,9.76272,0.122696,16471.7,3.28132e+07,3.37828e+07,8.67536e+06,969666,0.0382357,229,6750.43,147660,0.000419069,0.00040704,0.00158506,0.0141812
2506,16,15.6622,0,4.04471,4.84049,3.64382,76236.6,0.45829,2.72806,184792,0.702169,0.923683,0.0393091,4.2677,9.09114,0.113609,17863.6,6.92532e+07,7.14457e+07,1.87709e+07,2.19245e+06,0.0244339,230,9561.43,219147,0.000198561,0.000192468,0.00073257,0.00627198
2595,16,15.5257,0,3.9933,4.88146,3.68859,104075,0.440224,2.64881,184774,0.624144,0.994246,0.0309996,5.51842,8.89826,0.110564,18859.5,1.41065e+08,1.45914e+08,3.92562e+07,4.84939e+06,0.0163324,300,12640.9,304786,9.74798e-05,9.42401e-05,0.000350288,0.00283561
2620,16,15.4441,0,3.94222,4.88623,3.69565,141720,0.442202,2.65702,184651,0.561954,1.01365,0.0239611,6.9698,8.22406,0.102422,20333.4,2.40125e+08,2.50029e+08,7.19133e+07,9.90412e+06,0.0114997,315,17729.6,411955,5.7266e-05,5.49976e-05,0.000191216,0.00138841
2643,16,15.3728,0,3.89109,4.88819,3.69962,190183,0.444555,2.66787,184899,0.501336,1.02714,0.0186855,8.68314,7.60266,0.0947973,21902.6,3.91729e+08,4.11503e+08,1.27324e+08,1.97745e+07,0.00829143,322,24797.6,544677,3.51033e-05,3.34165e-05,0.000108,0.000695389
2666,16,15.3096,0,3.83981,4.88827,3.70148,253194,0.447395,2.68026,184906,0.445178,1.03635,0.0147744,10.7207,7.01464,0.087522,23617.3,6.27206e+08,6.67019e+08,2.22645e+08,3.98132e+07,0.00605435,320,35041.4,706933,2.19242e-05,2.06156e-05,6.17619e-05,0.000345388
2691,16,15.2573,0,3.78887,4.8869,3.70161,331111,0.449979,2.69287,185431,0.392048,1.04152,0.0117654,13.0241,6.48596,0.0807815,25422.9,9.58218e+08,1.03663e+09,3.77134e+08,7.84127e+07,0.00451706,286,49155.6,902933,1.43506e-05,1.32651e-05,3.64618e-05,0.000175367
2720,16,15.2158,0,3.73762,4.8842,3.70009,429215,0.452802,2.70599,185729,0.341524,1.04295,0.00960082,15.8097,6.04248,0.0749801,27148.7,1.40295e+09,1.55497e+09,6.27002e+08,1.52025e+08,0.00347382,249,68577.8,1.12495e+06,9.80151e-06,8.84325e-06,2.19313e-05,9.04522e-05
2750,16,15.186,0,3.68687,4.87972,3.69645,543595,0.456163,2.7202,185400,0.296646,1.03968,0.008038,18.8766,5.66158,0.0700403,28797.3,1.98568e+09,2.27663e+09,1.01177e+09,2.90952e+08,0.0027332,269,97122.4,1.37856e+06,6.92509e-06,6.04006e-06,1.3591e-05,4.7262e-05
2779,16,15.1671,0,3.63661,4.87209,3.68937,694923,0.459766,2.73746,185900,0.255171,1.02934,0.00675544,22.8682,5.32964,0.0659524,30388.2,2.73245e+09,3.26994e+09,1.60493e+09,5.37488e+08,0.00221106,295,142149,1.67717e+06,5.03248e-06,4.20528e-06,8.56799e-06,2.55838e-05
2818,16,15.1519,0,3.5858,4.85172,3.66943,997325,0.467836,2.77397,185836,0.226167,0.99595,0.00539182,30.5967,4.89445,0.0607117,32595.9,4.12529e+09,5.22909e+09,2.87803e+09,1.1038e+09,0.00167374,325,269081,2.21817e+06,3.33334e-06,2.62971e-06,4.77791e-06,1.24579e-05
3061,16,14.4313,0,3.53573,4.82226,3.66113,6.25873e+06,0.649923,3.90085,188248,0.220221,1.3744,0.00342893,235.568,3.95016,0.0743769,26568.7,1.3076e+10,1.48526e+10,6.26444e+09,1.77653e+09,0.000858384,551,2.20352e+06,1.5826e+07,1.05162e-06,9.25833e-07,2.19509e-06,7.74034e-06
934,17,16.9973,0.714979,4.51611,4.42808,3.19588,1239.77,0.638441,3.73494,182856,0.983104,0.450829,1.6159,0.0283175,2.47578,0.0336376,43781.2,3370.84,3727.37,1746.78,356.538,1.03048,132,319.539,2096.2,4.0794,3.68919,7.87218,38.5681
1096,17,16.9839,0.664869,4.50681,4.45855,3.22669,1324.38,0.624461,3.62577,182098,0.98151,0.469833,1.51617,0.0349386,2.97009,0.0398704,37905.9,4519.53,4962.55,2211.96,443.025,1.04155,150,337.458,2302.24,3.04257,2.77095,6.21664,31.0389
1233,17,16.9704,0.614993,4.50232,4.4895,3.25799,1376.74,0.608277,3.51703,182189,0.980105,0.4898,1.45562,0.0400888,3.41955,0.0454777,34342.4,5477.05,5971.23,2633.46,494.175,1.04528,161,334.216,2405.53,2.51065,2.30287,5.22164,27.8262
1353,17,16.9565,0.564716,4.49799,4.51993,3.28877,1404.86,0.593715,3.41235,181189,0.97871,0.510125,1.4378,0.0452653,3.92449,0.0515653,31036.2,6697.48,7257.98,3058.99,560.507,1.05688,161,336.118,2526.75,2.05316,1.8946,4.49527,24.5331
1459,17,16.9426,0.514735,4.49317,4.54929,3.31849,1456.58,0.578186,3.31326,180773,0.977113,0.53039,1.39418,0.0517653,4.49414,0.0584007,28138.1,8195.51,8829.88,3637.49,634.368,1.05873,159,336.673,2620.44,1.67787,1.55732,3.78035,21.6767
1549,17,16.9285,0.464447,4.4875,4.57798,3.34755,1511.89,0.562366,3.21821,180434,0.975348,0.55082,1.33931,0.0594231,5.15664,0.0662366,25442.8,10364.1,11093,4355.01,728.888,1.05466,163,339.824,2784.22,1.32679,1.23961,3.15751,18.8657
1625,17,16.9148,0.414899,4.48092,4.60532,3.37523,1599.34,0.546749,3.1295,180166,0.973292,0.570898,1.27441,0.0695956,5.91291,0.0750621,22980.4,13136,13984.1,5368.02,848.161,1.04423,166,345.414,2964.71,1.04682,0.983329,2.56165,16.2127
1691,17,16.9012,0.364739,4.4731,4.63205,3.40232,1686.52,0.531648,3.04446,179626,0.971023,0.591119,1.20761,0.0815234,6.78712,0.0849769,20687.5,16671.5,17685.1,6634.93,1013.59,1.02679,168,356.415,3153.54,0.824821,0.777547,2.07252,13.5666
1747,17,16.8883,0.314572,4.46392,4.65794,3.42853,1831.31,0.515531,2.96402,179674,0.968228,0.611315,1.11481,0.0980304,7.77472,0.0961006,18681.1,22185.8,23424.3,8600.32,1238.47,0.992132,174,371.903,3447.48,0.61981,0.58704,1.59889,11.1032
1793,17,16.8762,0.26488,4.45332,4.68265,3.45356,1987.03,0.501334,2.88952,179084,0.96512,0.631292,1.03278,0.117504,8.84055,0.107857,16910.3,30260.4,31821.9,11192,1561.51,0.948477,182,395.811,3828.74,0.454422,0.432123,1.22864,8.80622
1831,17,16.8649,0.2136,4.44061,4.7072,3.4784,2214.04,0.486565,2.81819,178818,0.961226,0.651955,0.932333,0.143788,9.99639,0.120422,15397.9,42863,44899.2,15304.1,2036.28,0.882799,192,427.43,4332.3,0.320813,0.306263,0.898519,6.75299
1860,17,16.8552,0.164132,4.42642,4.73011,3.50156,2528.7,0.471991,2.75501,179060,0.956571,0.672254,0.821052,0.17748,11.11,0.132341,14247.8,62441.1,65162.7,21724.6,2721.58,0.798401,194,468.664,5006.65,0.220223,0.211025,0.632968,5.05258
1884,17,16.8468,0.113795,4.41004,4.75268,3.52434,2926.31,0.45896,2.69715,178957,0.950974,0.693585,0.716301,0.219422,12.1621,0.143308,13336.4,93886.7,97684.6,31708.8,3797.88,0.702138,194,525.92,5893.38,0.146464,0.140769,0.433665,3.6207
1985,17,16.7572,0.064911,4.39156,4.77132,3.5453,3503.57,0.446689,2.64938,179499,0.943937,0.714974,0.604927,0.276062,13.0703,0.154163,12691.2,149682,155190,48653.2,5507.51,0.597282,203,604.626,7264.72,0.0918677,0.0886075,0.282633,2.49677
2090,17,16.6545,0.0144937,4.38101,4.79315,3.5698,3831.84,0.433185,2.59006,179106,0.938049,0.739528,0.561349,0.312361,13.8519,0.161468,12267.4,206518,213504,64149.7,6986.47,0.534273,216,644.412,8101.45,0.066585,0.0644062,0.214358,1.96823
2191,17,16.626,0.000994349,4.40754,4.81499,3.59238,2960.9,0.414312,2.51075,178692,0.942749,0.755143,0.71698,0.242357,14.3721,0.159922,12217.1,142739,147231,43503.3,4491.9,0.637683,216,487.2,6179.34,0.0963367,0.0933975,0.316091,3.06128
2553,17,16.6229,0,4.3561,4.87212,3.64959,4819.57,0.385715,2.40409,179275,0.917631,0.82488,0.464363,0.421047,16.0884,0.178475,11446.6,508523,520950,139811,12427.1,0.381611,230,702.134,11008.1,0.027041,0.026396,0.098354,1.10654
2580,17,16.6212,4.54827e-35,4.30425,4.86974,3.64726,7990.96,0.399111,2.46355,180602,0.895902,0.840758,0.292321,0.667241,15.0418,0.17162,11976.1,1.29061e+06,1.32126e+06,343844,30651.9,0.239759,231,1110.28,19412.7,0.0106547,0.0104075,0.0399919,0.448617
2605,17,16.6202,0,4.25326,4.86954,3.64708,12956.4,0.412306,2.52102,181605,0.869687,0.860013,0.189184,1.01811,13.8446,0.162183,12726,3.1481e+06,3.22261e+06,810944,74511.5,0.150488,229,1738.97,33477,0.00436803,0.00426703,0.0169568,0.184549
2629,17,16.6195,0,4.20298,4.86687,3.64443,20543.6,0.426769,2.58358,182366,0.83978,0.875993,0.1253,1.49876,12.5373,0.150073,13707.1,7.18305e+06,7.35635e+06,1.81426e+06,173295,0.0953837,229,2667.71,55836.5,0.00191437,0.00186927,0.00757938,0.07935
2660,17,16.6189,0,4.15105,4.86278,3.64036,32501.5,0.441273,2.6478,183112,0.804116,0.88939,0.0831719,2.18156,11.2431,0.137752,14898.3,1.59881e+07,1.63977e+07,4.03085e+06,409521,0.0601115,231,4153.75,91678.1,0.000860074,0.000838595,0.00341143,0.0335782
2680,17,16.6185,0,4.09848,4.86492,3.64251,50631.5,0.450507,2.69101,183975,0.759668,0.908387,0.0562174,3.10934,10.1165,0.12575,16283.7,3.49123e+07,3.58717e+07,8.94853e+06,959384,0.0377543,229,6325.89,145739,0.000393872,0.000383338,0.00153668,0.0143331
2699,17,16.6181,0,4.04582,4.87384,3.65144,75688.1,0.454438,2.70976,184410,0.706372,0.933724,0.0396091,4.25741,9.19989,0.11515,17778,7.24138e+07,7.46124e+07,1.91751e+07,2.19865e+06,0.0241007,228,9358.95,221020,0.000189895,0.000184299,0.000717127,0.00625429
2717,17,16.6171,0,3.99471,4.8864,3.66402,108392,0.454359,2.71091,184910,0.64657,0.961583,0.0291693,5.61679,8.47656,0.106287,19297.8,1.38967e+08,1.43757e+08,3.86675e+07,4.79059e+06,0.0160307,232,13407.8,317453,9.89516e-05,9.56541e-05,0.000355621,0.00287041
